MOCS ID,Fiscal Year,Source,Council Member,Legal Name of Organization,EIN,Status,amount,Agency,Program Name,Address,Address 2 (optional),City,State,Postcode,Purpose of Funds,Fiscal Conduit Name,FC EIN,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
FY21 02137,2021,Local,Gennaro,"Hindu Center, Inc.",237283005,Cleared,5000,DFTA,,"45-52, Kissena Blvd",,Flushing,NY,11355,Funding to support the Elders Group program for seniors at the Hindu Center which provides food and a lecture series for attendees.,,,,,,,,,,,
FY21 02138,2021,Aging,Koo,"Hindu Temple Society of North America, The",237071891,Cleared,10000,DFTA,Senior Center,45-57 BOWNE STREET,,FLUSHING,NY,11355,"To fund senior programming, including health and fitness programs, seminars, social activities, special lectures, educational programs, and cultural programs.",,,QUEENS,40.752968,-73.817419,407,20,1205,4117475,4052030037,East Flushing
FY21 02139,2021,Local,Van Bramer,Hip to Hip Theatre Company,264049629,Cleared,10000,DCLA,,"5240 39th Dr, 8D",,Woodside,NY,11377,"Funding to support operating and production expenses related to free theatre productions including costumes, sets, audio equipment, transportation and advertising for free theatre productions.",,,QUEENS,40.747142,-73.910905,402,26,251,4431300,4012380025,Woodside
FY21 02140,2021,Anti-Poverty,Adams,"Hip-Hop Summit Youth Council, Inc.",50542858,Cleared,5000,DYCD,,"112-04 167th Street, Suite 8B",,Jamaica,NY,11433,Funds will support Hip-Hop Summits in schools and NYCHA residents.,,,QUEENS,40.691391,-73.783179,412,27,266,4435291,4123220001,South Jamaica
FY21 02141,2021,Local,Adams,"Hip-Hop Summit Youth Council, Inc.",50542858,Cleared,2000,DYCD,Hip-Hop Youth Program - Council District 28,"112-04 167th Street, Suite 8B",,Jamaica,NY,11433,Funds will support Hip-Hop Summits in schools and NYCHA residents.,,,QUEENS,40.691391,-73.783179,412,27,266,4435291,4123220001,South Jamaica
FY21 05067,2021,Coalition Theaters of Color,,Hip-Hop Theater Festival,421642691,Cleared,50000,DCLA,,215 East 99th Street,,New York,NY,10029-6801,"This initiative supports the operations and programming of various theaters and cultural organizations, primarily in communities of color.",,,,,,,,,,,
FY21 08772,2021,Communities of Color Nonprofit Stabilization Fund,,"Hispanic Federation, Inc.",133573852,Cleared,845000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,"To support capacity building, strengthening, and rescuing of nonprofit human service providers that serve communities of color, including Muslim and immigrant communities, and community outreach. Support services may include guidance in financial management, technology, facilitated collaborations, merger planning, and outcomes.",,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 07284,2021,Cultural Immigrant Initiative,Rodriguez,"Hispanic Federation, Inc.",133573852,Cleared,10000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,The funds will be used to support cultural organizations to provide programming focused on the cultural history or traditions of an immigrant community in New York City. This initiative will help increase access to unique cultural offerings that focus on immigrant heritages.,,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02142,2021,Local,Salamanca,"Hispanic Federation, Inc.",133573852,Cleared,5000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,Funding to support Lafayette / Morrison Family Day in Council District 17.,,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02143,2021,Local,Salamanca,"Hispanic Federation, Inc.",133573852,Cleared,5000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,Funding to support the Race for Re-Entry with programing & events in Council District 17.,,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02144,2021,Local,Salamanca,"Hispanic Federation, Inc.",133573852,Cleared,59000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,"Funds will support program and services for Strengthening Latino Nonprofits, Improving Educational Achievement, Promoting Healthy Communities, Increasing Immigrant Opportunities, and Supporting Community Economic Empowerment.",,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02145,2021,Local,Speaker,"Hispanic Federation, Inc.",133573852,Cleared,85000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,"Funds will support program and services for Strengthening Latino Nonprofits, Improving Educational Achievement, Promoting Healthy Communities, Increasing Immigrant Opportunities, and Supporting Community Economic Empowerment.",,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02147,2021,Local,Rodriguez,"Hispanic Federation, Inc.",133573852,Cleared,149000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,"To support expenses related to Council District 10 initiatives including workshops, educational programming and seminars.",,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02146,2021,Local,Speaker,"Hispanic Federation, Inc.",133573852,Cleared,150000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,To provide funding support for physical fitness programming for undocumented youth.,,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02148,2021,Local,Speaker,"Hispanic Federation, Inc.",133573852,Cleared,450000,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,Funds would be allocated to programs addressing these critical areas: Improving Educational Achievement and Promoting Healthy Communities.,,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02151,2021,Local,Speaker,"Hispanic Federation, Inc.",133573852,Cleared,100000,DYCD,Julia de Burgos Latino Cultural Center,"55 Exchange Place, Suite 501",,New York,NY,10005,To provide funding to support programming at Julia de Burgos Latino Cultural Center.,,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 02149,2021,Youth,Rodriguez,"Hispanic Federation, Inc.",133573852,Cleared,25500,DYCD,,"55 Exchange Place, Suite 501",,New York,NY,10005,"To support expenses related to Council District 10 initiatives including workshops, educational programming and seminars.",,,MANHATTAN,40.706186,-74.010907,101,1,7,1078988,1000267501,Battery Park City-Lower Manhattan
FY21 07136,2021,Cultural Immigrant Initiative,Kallos,"Historic Districts Council, Inc.",133389566,Cleared,20000,DCLA,,232 East 11th Street,,New York,NY,10003,The funds will be used to support cultural organizations to provide programming focused on the cultural history or traditions of an immigrant community in New York City. This initiative will help increase access to unique cultural offerings that focus on immigrant heritages.,,,MANHATTAN,40.730817,-73.987433,103,2,40,1006817,1004660025,East Village
FY21 02152,2021,Local,Chin,"Historic Districts Council, Inc.",133389566,Cleared,3500,DCLA,,232 East 11th Street,,New York,NY,10003,Funding will support two programs: walking/bicycle tours and guidebooks on local neighborhoods and a conference on significant issues in neighborhood preservation.,,,MANHATTAN,40.730817,-73.987433,103,2,40,1006817,1004660025,East Village
FY21 02153,2021,Local,Johnson,"Historic Districts Council, Inc.",133389566,Cleared,3500,DCLA,,232 East 11th Street,,New York,NY,10003,Funds will support staffing and other expenses associated with the Historic Districts Council's three educational programs.,,,MANHATTAN,40.730817,-73.987433,103,2,40,1006817,1004660025,East Village
FY21 02154,2021,Local,Kallos,"Historic Districts Council, Inc.",133389566,Cleared,5000,DCLA,,232 East 11th Street,,New York,NY,10003,"To support education opportunities for residents relating to neighborhood preservation through an annual preservation conference, a preservation school and the Six to Celebrate program.",,,MANHATTAN,40.730817,-73.987433,103,2,40,1006817,1004660025,East Village
FY21 02155,2021,Local,Powers,"Historic Districts Council, Inc.",133389566,Cleared,5000,DCLA,,232 East 11th Street,,New York,NY,10003,Funding will support the Council's historical and preservation educational programs.,,,MANHATTAN,40.730817,-73.987433,103,2,40,1006817,1004660025,East Village
FY21 02156,2021,Local,Levine,"Historic Districts Council, Inc.",133389566,Cleared,3500,DCLA,Educational Programs for Historic Neighborhoods,232 East 11th Street,,New York,NY,10003,"Funding will be used towards the writing and production of neighborhood guidebooks, tour guide honoraria, and preservation campaign expenses.",,,MANHATTAN,40.730817,-73.987433,103,2,40,1006817,1004660025,East Village
FY21 05150,2021,LGBTQ Inclusive Curriculum,,"History UnErased, Inc.",472852025,Cleared,100000,DOE,LGBT Inclusive Curriculum,"HISTORY UNERASED, INC., 175 CABOT STREET, SUITE 100",,LOWELL,MA,1854,"This allocation will fund the DOE’s effort to support the needs of LGBTQ youth and address the intersectionality of race, sexual orientation and gender identity through DOE’s general curriculum. This funding will support professional development for public school teachers as well as integrating LGBTQ inclusive curriculum into literacy and history classes.",,,,,,,,,,,
FY21 02158,2021,Local,Speaker,"History UnErased, Inc.",472852025,Cleared,100000,DOE,,"HISTORY UNERASED, INC., 175 CABOT STREET, SUITE 100",,LOWELL,MA,1854,To provide materials and training to help NYC public schools develop a LGBTQ-inclusive curriculum.,,,,,,,,,,,
FY21 02160,2021,Anti-Poverty,Lander,"Hollaback, Inc.",273199988,Cleared,3500,DYCD,,"30 Third Avenue, room 800B",,Brooklyn,NY,11217,"Funding to support bystander intervention trainings to low-income, at-risk communities within Council District 39 and throughout NYC.",,,BROOKLYN,40.68581,-73.980385,302,33,39,3000753,3001797503,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 02161,2021,Local,Cumbo,"Hollaback, Inc.",273199988,Cleared,5000,DYCD,Bystander Intervention Trainings,"30 Third Avenue, room 800B",,Brooklyn,NY,11217,Funding to support bystander intervention programs and increase data management services.,,,BROOKLYN,40.68581,-73.980385,302,33,39,3000753,3001797503,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 02159,2021,Youth,Levin,"Hollaback, Inc.",273199988,Cleared,3500,DYCD,,"30 Third Avenue, room 800B",,Brooklyn,NY,11217,To support the development of anti-street harassment video series and curriculum for NYC middle and high schools.,,,BROOKLYN,40.68581,-73.980385,302,33,39,3000753,3001797503,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 08245,2021,Support Our Seniors,Miller,Hollis Avenue Congregational Church,861100659,Pending,10000,DFTA,,211-04 Hollis Avenue,,Queens Village,NY,11429,This funding will support district based senior services.,,,QUEENS,40.709217,-73.746644,413,27,53601,4239450,4111130023,Queens Village
FY21 02162,2021,Aging,Miller,Hollis Presbyterian Church,111631786,Cleared,10000,DFTA,,100-50 196th Street,,Hollis,NY,11423,"Funding will support recreational activities, social engagement, educational and referral services for seniors.",,,QUEENS,40.709409,-73.762918,412,27,50201,4232202,4108620049,Hollis
FY21 08246,2021,Support Our Seniors,Miller,Hollis Presbyterian Church,111631786,Cleared,10000,DFTA,,100-50 196th Street,,Hollis,NY,11423,This funding will support district based senior services.,,,QUEENS,40.709409,-73.762918,412,27,50201,4232202,4108620049,Hollis
FY21 02163,2021,Youth,Miller,Hollis Presbyterian Church,111631786,Cleared,5000,DYCD,,100-50 196th Street,,Hollis,NY,11423,Funding will be used to provide recreational and educational programming for youth.,,,QUEENS,40.709409,-73.762918,412,27,50201,4232202,4108620049,Hollis
FY21 02164,2021,Local,Treyger,Holocaust Memorial Committee,112785443,Cleared,2500,DYCD,,60 West End Avenue,,Brooklyn,NY,11235,Funding to support operating costs of events and beautification at Holocaust Memorial Park.,,,BROOKLYN,40.580186,-73.953528,315,48,61004,3326901,3087130077,Brighton Beach
FY21 02165,2021,Local,Deutsch,Holocaust Memorial Committee,112785443,Cleared,5000,DYCD,,60 West End Avenue,,Brooklyn,NY,11235,Funding to support operating costs of events and beautification at Holocaust Memorial Park.,,,BROOKLYN,40.580186,-73.953528,315,48,61004,3326901,3087130077,Brighton Beach
FY21 02166,2021,Aging,Yeger,"Homecrest Community Services, Inc.",113373115,Cleared,3500,DFTA,,1413 Avenue T,,Brooklyn,NY,11229,"Funding to provide educational and recreational services for seniors, access and translation (Chinese-English) services, case assistance, community workshops, health and wellness promotion.",,,BROOKLYN,40.60102,-73.957543,315,48,556,3196793,3072930043,Homecrest
FY21 02169,2021,Aging,Brannan,"Homecrest Community Services, Inc.",113373115,Cleared,3000,DFTA,Senior Programming,1413 Avenue T,,Brooklyn,NY,11229,Funding to support Homecrest Community Services’ programs for seniors.,,,BROOKLYN,40.60102,-73.957543,315,48,556,3196793,3072930043,Homecrest
FY21 02167,2021,Local,Treyger,"Homecrest Community Services, Inc.",113373115,Cleared,20000,DFTA,,1413 Avenue T,,Brooklyn,NY,11229,"Funds will be used to defray operating expenses and direct service including translation (Chinese-English) services, case assistance, community workshops, health and wellness promotion, blood pressure screenings, and community events.",,,BROOKLYN,40.60102,-73.957543,315,48,556,3196793,3072930043,Homecrest
FY21 02168,2021,Local,Deutsch,"Homecrest Community Services, Inc.",113373115,Cleared,5000,DFTA,Homecrest Senior Center,1413 Avenue T,,Brooklyn,NY,11229,"Funding to support operational expenses of educational, recreational and social services programming for seniors Homecrest Senior Center.",,,BROOKLYN,40.60102,-73.957543,315,48,556,3196793,3072930043,Homecrest
FY21 06026,2021,Senior Centers for Immigrant Populations,,"Homecrest Community Services, Inc.",113373115,Cleared,150000,DFTA,,1413 Avenue T,,Brooklyn,NY,11229,This initiative will provide operational support to culturally competent and linguistically accessible non-DFTA senior centers and programmatic support for DFTA senior centers that predominantly serve immigrant seniors.,,,BROOKLYN,40.60102,-73.957543,315,48,556,3196793,3072930043,Homecrest
FY21 08103,2021,Support Our Seniors,Brannan,"Homecrest Community Services, Inc.",113373115,Cleared,20000,DFTA,,1413 Avenue T,,Brooklyn,NY,11229,This funding will support district based senior services.,,,BROOKLYN,40.60102,-73.957543,315,48,556,3196793,3072930043,Homecrest
FY21 08298,2021,Support Our Seniors,Treyger,"Homecrest Community Services, Inc.",113373115,Cleared,20000,DFTA,,1413 Avenue T,,Brooklyn,NY,11229,This funding will support district based senior services.,,,BROOKLYN,40.60102,-73.957543,315,48,556,3196793,3072930043,Homecrest
FY21 05540,2021,Children and Families in NYC Homeless System,,"Homeless Services United, Inc.",133922640,Cleared,51000,DHS,,"307 West 38th Street, 3rd Floor",,New York,NY,10018,"To provide comprehensive case management services incorporating traumainformed care, evidence-based interventions, and aftercare programs to children and families in homeless shelters for long-term positive outcomes that will help them stay out of shelters, and to train parents to prevent child maltreatment and improve child health and mental outcomes through welldesigned interventions.",,,MANHATTAN,40.754946,-73.992175,104,3,115,1013643,1007620025,Clinton
FY21 02170,2021,Local,Levin,"Homeless Services United, Inc.",133922640,Cleared,3000,DHS,,"307 West 38th Street, 3rd Floor",,New York,NY,10018,"To provide shelter and other homeless services, and to train staff that services clients in the shelter system.",,,MANHATTAN,40.754946,-73.992175,104,3,115,1013643,1007620025,Clinton
FY21 02171,2021,Local,Diaz,"Homeless Services United, Inc.",133922640,Cleared,10000,DHS,,"307 West 38th Street, 3rd Floor",,New York,NY,10018,"To provide shelter and other homeless services, and to train staff that services clients in the shelter system.",,,MANHATTAN,40.754946,-73.992175,104,3,115,1013643,1007620025,Clinton
FY21 06810,2021,Cultural After-School Adventure (CASA),Menchaca,"Hook Arts Media, Inc.",133015965,Cleared,20000,DCLA,Public School 15K (15K015),"480 Van Brunt Street, Ste 203",,Brooklyn,NY,11231,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,BROOKLYN,40.674431,-74.016345,306,38,53,3008873,3006110011,Carroll Gardens-Columbia Street-Red Hook
FY21 01256,2021,Local,Menchaca,"Hook Arts Media, Inc.",133015965,Cleared,10000,DCLA,Red Hook Arts Programming,"480 Van Brunt Street, Ste 203",,Brooklyn,NY,11231,To support operational and programming costs associated with programming in Red Hook.,,,BROOKLYN,40.674431,-74.016345,306,38,53,3008873,3006110011,Carroll Gardens-Columbia Street-Red Hook
FY21 07682,2021,Food Pantries,Brooklyn Delegation,Hope Center Development Corporation,203249774,Cleared,10000,DYCD,,409 East 95th Street,,Brooklyn,NY,11212,"This funding supports food and hygiene product purchases and operational expenses for food pantries and soup kitchens, and supplies school-based pantries with food and personal hygiene products, for distribution to needy New Yorkers.",,,BROOKLYN,40.657149,-73.918561,317,41,886,3101853,3046700015,Rugby-Remsen Village
FY21 02172,2021,Aging,Gibson,"Hope of Israel Senior Citizens Center, Inc.",132749857,Cleared,7000,DFTA,Council District 16,1068 Gerard Avenue,,Bronx,NY,10452,Funding to support recreational activities and programming at the Hope of Israel Senior Citizens Center in Council District 16.,,,BRONX,40.83213,-73.922213,204,16,195,2002944,2024780007,West Concourse
FY21 06435,2021,A Greener NYC,Levin,"HOPE Program, Inc., The",133268539,Cleared,10000,DYCD,,1 Smith Street,,Brooklyn,NY,11201,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 06445,2021,A Greener NYC,Maisel,"HOPE Program, Inc., The",133268539,Cleared,10000,DYCD,The Hope Program Greener NYC,1 Smith Street,,Brooklyn,NY,11201,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 04992,2021,Alternatives to Incarceration (ATI's),,"HOPE Program, Inc., The",133268539,Cleared,139500,MOCJ,,1 Smith Street,,Brooklyn,NY,11201,"Funding will support alternative-to-incarceration (ATI) programs that provide individuals involved in the criminal justice system with intermediate sanctions, such as community service and substance abuse counseling, as an alternative to pre-trial detention, sentence to jail, or prison. Other services provided for current and formerly incarcerated individuals include short-term and long-term housing, job placement and vocational training.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 02175,2021,Anti-Poverty,Levin,"HOPE Program, Inc., The",133268539,Cleared,5000,MOCJ,Workforce Development,1 Smith Street,,Brooklyn,NY,11201,"To provide workplace training, job placement, and career advancement support.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 07488,2021,Domestic Violence and Empowerment (DoVE) Initiative,Levin,"HOPE Program, Inc., The",133268539,Cleared,10000,MOCJ,,1 Smith Street,,Brooklyn,NY,11201,"The DoVE Initiative supports a range of services that include case management, crisis intervention, referrals, counseling, empowerment workshops, legal advocacy and referrals. Safe Horizon, the administrator for this program, serves as a liaison between the City and the community based organizations to resolve complex administrative issues, and provides training, technical assistance, and direct services.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 07502,2021,Domestic Violence and Empowerment (DoVE) Initiative,Maisel,"HOPE Program, Inc., The",133268539,Cleared,15000,MOCJ,,1 Smith Street,,Brooklyn,NY,11201,"The DoVE Initiative supports a range of services that include case management, crisis intervention, referrals, counseling, empowerment workshops, legal advocacy and referrals. Safe Horizon, the administrator for this program, serves as a liaison between the City and the community based organizations to resolve complex administrative issues, and provides training, technical assistance, and direct services.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 06338,2021,Job Training and Placement Initiative,,"HOPE Program, Inc., The",133268539,Cleared,60000,SBS,,1 Smith Street,,Brooklyn,NY,11201,"Service providers in this initiative will provide a mix of job training and placement services to union workers, under-employed and long-term unemployed individuals, immigrant and minority populations, low-income individuals and for individuals returning home from incarceration. These services are focused on improving participants’ career prospects through a mix of trainings, job placement, and small business technical assistance. Programs address specific client needs such as ESOL classes, GED preparation, computer literacy, and general work readiness preparation as well as provide industry specific trainings such as food retail and childcare provision.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 02174,2021,Local,Powers,"HOPE Program, Inc., The",133268539,Cleared,5000,SBS,Job Readiness Training Programs,1 Smith Street,,Brooklyn,NY,11201,"Funding will support the HOPE job readiness programs, serving those with barrier to employment.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 02173,2021,Youth,Salamanca,"HOPE Program, Inc., The",133268539,Cleared,10000,DYCD,,1 Smith Street,,Brooklyn,NY,11201,Funding to support the operating expenses of BEST Academy and youth jobs training program.,,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 06357,2021,YouthBuild Project Initiative,,"HOPE Program, Inc., The",133268539,Cleared,307000,DYCD,,1 Smith Street,,Brooklyn,NY,11201,"The YouthBuild Project Initiative is a comprehensive education, training, service and leadership development program that gives young adults who have left high school without a diploma the opportunity to transform their life prospects and become responsible, contributing adults.",,,BROOKLYN,40.691306,-73.987419,302,33,37,3000438,3001550010,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill
FY21 06451,2021,A Greener NYC,Miller,"Horticultural Society of New York, The",130854930,Cleared,10000,DYCD,,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06398,2021,A Greener NYC,Chin,"Horticultural Society of New York, The",130854930,Cleared,15000,DYCD,,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06438,2021,A Greener NYC,Levine,"Horticultural Society of New York, The",130854930,Cleared,10000,DYCD,A Greener NYC,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06430,2021,A Greener NYC,Kallos,"Horticultural Society of New York, The",130854930,Cleared,10000,DYCD,Bike Island Planters,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06384,2021,A Greener NYC,Adams,"Horticultural Society of New York, The",130854930,Cleared,10000,DYCD,Council District 28 - Phil Rizzuto Park,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06395,2021,A Greener NYC,Brannan,"Horticultural Society of New York, The",130854930,Cleared,15000,DYCD,Council District 43,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06457,2021,A Greener NYC,Perkins,"Horticultural Society of New York, The",130854930,Cleared,10000,DYCD,Council District 9,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 08350,2021,A Greener NYC,Borelli,"Horticultural Society of New York, The",130854930,Cleared,10000,DCLA,Gardening Skills & Nutrition Education,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06431,2021,A Greener NYC,Koslowitz,"Horticultural Society of New York, The",130854930,Cleared,40000,DYCD,Tree Pit Program,"148 West 37th Street, 13th Floor",,New York,NY,10018,"A Greener NYC supports environmentally friendly programs that encourage education, advocacy, community service, and green-job training, contributing to the improvement and
conservation of NYC’s air, land, energy, open spaces, and other vital resources.",,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06569,2021,Cultural After-School Adventure (CASA),Chin,"Horticultural Society of New York, The",130854930,Cleared,20000,DCLA,Emma Lazarus High School (02M394),"148 West 37th Street, 13th Floor",,New York,NY,10018,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06849,2021,Cultural After-School Adventure (CASA),Powers,"Horticultural Society of New York, The",130854930,Cleared,20000,DCLA,Public School 116M Mary Lindley Murray School,"148 West 37th Street, 13th Floor",,New York,NY,10018,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06792,2021,Cultural After-School Adventure (CASA),Levine,"Horticultural Society of New York, The",130854930,Cleared,20000,DCLA,Public School 161M (05M161),"148 West 37th Street, 13th Floor",,New York,NY,10018,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 02236,2021,Local,Moya,"Iconic32 Sports Lab, Inc.",474377924,Cleared,20000,DYCD,,160 Ash Street,,Floral Park,NY,11001,"The funds will be used to provide elite-level sports training, mentoring, participation in sports tournaments for youth in Council District 21.",,,,,,,,,,,
FY21 06793,2021,Cultural After-School Adventure (CASA),Levine,"Horticultural Society of New York, The",130854930,Cleared,20000,DCLA,Public School 163M (03M163),"148 West 37th Street, 13th Floor",,New York,NY,10018,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 06850,2021,Cultural After-School Adventure (CASA),Powers,"Horticultural Society of New York, The",130854930,Cleared,20000,DCLA,Robert F. Kennedy Middle School (75M169),"148 West 37th Street, 13th Floor",,New York,NY,10018,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 08420,2021,Cultural After-School Adventure (CASA),Rivera,"Horticultural Society of New York, The",130854930,Cleared,20000,DCLA,Tompkins Square Middle School (01M839),"148 West 37th Street, 13th Floor",,New York,NY,10018,This funding engages cultural programs and institutions to provide arts enrichment to students through after-school programs.,,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
FY21 02176,2021,Local,Ayala,"Horticultural Society of New York, The",130854930,Cleared,5000,DYCD,,"148 West 37th Street, 13th Floor",,New York,NY,10018,To provide funding to support operational expenses associated with horticultural educational programs.,,,MANHATTAN,40.752465,-73.988237,105,3,109,1015249,1008120069,Midtown-Midtown South
